1-Wire/iButton Part Number: DS1923,,
1-Wire/iButton Registration Number: 5D0000002990D141,,
Mission in Progress?  true,,
SUTA Mission?  false,,
Waiting for Temperature Alarm?  false,,
Sample Rate:  Every 14400 second(s),,
Mission Start Time:  Fri Nov 15 01:16:01 MST 2013,,
Mission Sample Count:  701,,
Roll Over Enabled?  true(no rollover occurred),,
First Sample Timestamp:  Fri Nov 15 01:16:01 MST 2013,,
Total Mission Samples:  701,,
Total Device Samples:  7481,,
Temperature Logging:  0.5 C,,
Temperature High Alarm:  disabled,,
Temperature Low Alarm:  disabled,,
Data Logging:  0.6 %RH,,
Data High Alarm:  disabled,,
Data Low Alarm:  disabled,,
,,
Date/Time,Unit,Value
1/11/14 1:16,%RH,83.304
1/11/14 5:16,%RH,84.333
1/11/14 9:16,%RH,81.747
1/11/14 13:16,%RH,67.085
1/11/14 17:16,%RH,70.445
1/11/14 21:16,%RH,77.525
1/12/14 1:16,%RH,76.454
1/12/14 5:16,%RH,78.59
1/12/14 9:16,%RH,75.916
1/12/14 13:16,%RH,67.649
1/12/14 17:16,%RH,68.772
1/12/14 21:16,%RH,74.291
1/13/14 1:16,%RH,79.649
1/13/14 5:16,%RH,82.267
1/13/14 9:16,%RH,79.649
1/13/14 13:16,%RH,65.383
1/13/14 17:16,%RH,69.331
1/13/14 21:16,%RH,75.376
1/14/14 1:16,%RH,78.59
1/14/14 5:16,%RH,80.176
1/14/14 9:16,%RH,76.99
1/14/14 13:16,%RH,63.092
1/14/14 17:16,%RH,65.952
1/14/14 21:16,%RH,73.2
1/15/14 1:16,%RH,76.454
1/15/14 5:16,%RH,77.525
1/15/14 9:16,%RH,75.376
1/15/14 13:16,%RH,60.775
1/15/14 17:16,%RH,64.813
1/15/14 21:16,%RH,70.999
1/16/14 1:16,%RH,73.747
1/16/14 5:16,%RH,76.454
1/16/14 9:16,%RH,72.652
1/16/14 13:16,%RH,59.606
1/16/14 17:16,%RH,63.092
1/16/14 21:16,%RH,68.772
1/17/14 1:16,%RH,72.103
1/17/14 5:16,%RH,74.291
1/17/14 9:16,%RH,72.103
1/17/14 13:16,%RH,58.431
1/17/14 17:16,%RH,63.092
1/17/14 21:16,%RH,68.772
1/18/14 1:16,%RH,70.999
1/18/14 5:16,%RH,73.747
1/18/14 9:16,%RH,70.445
1/18/14 13:16,%RH,56.657
1/18/14 17:16,%RH,60.191
1/18/14 21:16,%RH,66.519
1/19/14 1:16,%RH,68.772
1/19/14 5:16,%RH,71.552
1/19/14 9:16,%RH,68.211
1/19/14 13:16,%RH,56.657
1/19/14 17:16,%RH,59.606
1/19/14 21:16,%RH,65.383
1/20/14 1:16,%RH,68.772
1/20/14 5:16,%RH,70.999
1/20/14 9:16,%RH,68.211
1/20/14 13:16,%RH,54.868
1/20/14 17:16,%RH,57.842
1/20/14 21:16,%RH,63.667
1/21/14 1:16,%RH,64.813
1/21/14 5:16,%RH,68.211
1/21/14 9:16,%RH,66.519
1/21/14 13:16,%RH,53.668
1/21/14 17:16,%RH,58.431
1/21/14 21:16,%RH,63.667
1/22/14 1:16,%RH,65.383
1/22/14 5:16,%RH,67.085
1/22/14 9:16,%RH,64.813
1/22/14 13:16,%RH,53.065
1/22/14 17:16,%RH,55.466
1/22/14 21:16,%RH,59.606
1/23/14 1:16,%RH,60.775
1/23/14 5:16,%RH,65.383
1/23/14 9:16,%RH,64.241
1/23/14 13:16,%RH,59.02
1/23/14 17:16,%RH,63.667
1/23/14 21:16,%RH,67.649
1/24/14 1:16,%RH,69.889
1/24/14 5:16,%RH,72.652
1/24/14 9:16,%RH,70.445
1/24/14 13:16,%RH,59.606
1/24/14 17:16,%RH,62.515
1/24/14 21:16,%RH,67.649
1/25/14 1:16,%RH,67.085
1/25/14 5:16,%RH,69.331
1/25/14 9:16,%RH,65.952
1/25/14 13:16,%RH,56.063
1/25/14 17:16,%RH,56.063
1/25/14 21:16,%RH,61.356
1/26/14 1:16,%RH,64.241
1/26/14 5:16,%RH,66.519
1/26/14 9:16,%RH,63.667
1/26/14 13:16,%RH,51.855
1/26/14 17:16,%RH,53.065
1/26/14 21:16,%RH,57.842
1/27/14 1:16,%RH,63.092
1/27/14 5:16,%RH,63.667
1/27/14 9:16,%RH,64.241
1/27/14 13:16,%RH,55.466
1/27/14 17:16,%RH,57.25
1/27/14 21:16,%RH,60.775
1/28/14 1:16,%RH,64.241
1/28/14 5:16,%RH,68.772
1/28/14 9:16,%RH,67.085
1/28/14 13:16,%RH,56.657
1/28/14 17:16,%RH,59.02
1/28/14 21:16,%RH,64.813
1/29/14 1:16,%RH,67.085
1/29/14 5:16,%RH,69.331
1/29/14 9:16,%RH,66.519
1/29/14 13:16,%RH,53.668
1/29/14 17:16,%RH,55.466
1/29/14 21:16,%RH,60.191
1/30/14 1:16,%RH,61.356
1/30/14 5:16,%RH,61.936
1/30/14 9:16,%RH,59.606
1/30/14 13:16,%RH,53.065
1/30/14 17:16,%RH,52.461
1/30/14 21:16,%RH,57.842
1/31/14 1:16,%RH,59.02
1/31/14 5:16,%RH,59.02
1/31/14 9:16,%RH,59.02
1/31/14 13:16,%RH,52.461
1/31/14 17:16,%RH,51.247
1/31/14 21:16,%RH,54.269
2/1/14 1:16,%RH,60.775
2/1/14 5:16,%RH,63.092
2/1/14 9:16,%RH,61.356
2/1/14 13:16,%RH,58.431
2/1/14 17:16,%RH,58.431
2/1/14 21:16,%RH,61.356
2/2/14 1:16,%RH,63.667
2/2/14 5:16,%RH,65.383
2/2/14 9:16,%RH,65.952
2/2/14 13:16,%RH,56.063
2/2/14 17:16,%RH,57.842
2/2/14 21:16,%RH,61.356
2/3/14 1:16,%RH,63.092
2/3/14 5:16,%RH,65.952
2/3/14 9:16,%RH,63.667
2/3/14 13:16,%RH,54.868
2/3/14 17:16,%RH,56.063
2/3/14 21:16,%RH,59.606
2/4/14 1:16,%RH,60.191
2/4/14 5:16,%RH,63.667
2/4/14 9:16,%RH,63.092
2/4/14 13:16,%RH,54.269
2/4/14 17:16,%RH,56.657
2/4/14 21:16,%RH,59.02
2/5/14 1:16,%RH,64.241
2/5/14 5:16,%RH,64.241
2/5/14 9:16,%RH,61.356
2/5/14 13:16,%RH,57.842
2/5/14 17:16,%RH,60.775
2/5/14 21:16,%RH,63.092
2/6/14 1:16,%RH,65.952
2/6/14 5:16,%RH,68.211
2/6/14 9:16,%RH,65.952
2/6/14 13:16,%RH,59.02
2/6/14 17:16,%RH,60.191
2/6/14 21:16,%RH,62.515
2/7/14 1:16,%RH,64.241
2/7/14 5:16,%RH,64.241
2/7/14 9:16,%RH,63.092
2/7/14 13:16,%RH,54.269
2/7/14 17:16,%RH,54.868
2/7/14 21:16,%RH,59.02
2/8/14 1:16,%RH,63.092
2/8/14 5:16,%RH,65.383
2/8/14 9:16,%RH,63.092
2/8/14 13:16,%RH,52.461
2/8/14 17:16,%RH,50.638
2/8/14 21:16,%RH,56.063
2/9/14 1:16,%RH,57.842
2/9/14 5:16,%RH,60.775
2/9/14 9:16,%RH,57.842
2/9/14 13:16,%RH,46.949
2/9/14 17:16,%RH,46.329
2/9/14 21:16,%RH,51.247
2/10/14 1:16,%RH,54.868
2/10/14 5:16,%RH,59.02
2/10/14 9:16,%RH,56.657
2/10/14 13:16,%RH,46.949
2/10/14 17:16,%RH,45.707
2/10/14 21:16,%RH,50.027
2/11/14 1:16,%RH,54.868
2/11/14 5:16,%RH,57.842
2/11/14 9:16,%RH,55.466
2/11/14 13:16,%RH,47.568
2/11/14 17:16,%RH,48.185
2/11/14 21:16,%RH,53.668
2/12/14 1:16,%RH,56.657
2/12/14 5:16,%RH,60.191
2/12/14 9:16,%RH,56.657
2/12/14 13:16,%RH,45.707
2/12/14 17:16,%RH,45.083
2/12/14 21:16,%RH,51.247
2/13/14 1:16,%RH,52.461
2/13/14 5:16,%RH,54.269
2/13/14 9:16,%RH,51.247
2/13/14 13:16,%RH,41.307
2/13/14 17:16,%RH,41.307
2/13/14 21:16,%RH,46.329
2/14/14 1:16,%RH,50.027
2/14/14 5:16,%RH,51.855
2/14/14 9:16,%RH,49.415
2/14/14 13:16,%RH,37.473
2/14/14 17:16,%RH,39.397
2/14/14 21:16,%RH,44.458
2/15/14 1:16,%RH,48.185
2/15/14 5:16,%RH,50.638
2/15/14 9:16,%RH,47.568
2/15/14 13:16,%RH,37.473
2/15/14 17:16,%RH,37.473
2/15/14 21:16,%RH,39.397
2/16/14 1:16,%RH,43.831
2/16/14 5:16,%RH,46.329
2/16/14 9:16,%RH,44.458
2/16/14 13:16,%RH,33.581
2/16/14 17:16,%RH,35.534
2/16/14 21:16,%RH,38.757
2/17/14 1:16,%RH,41.94
2/17/14 5:16,%RH,45.083
2/17/14 9:16,%RH,43.202
2/17/14 13:16,%RH,38.116
2/17/14 17:16,%RH,38.757
2/17/14 21:16,%RH,41.94
2/18/14 1:16,%RH,45.707
